Page Name,User Name,Facebook Id,Likes at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Overperforming Score
Lega - Salvini Premier,legasalvinipremier,422703967772535,753622,2020-08-04 15:20:00 EDT,Link,246,143,163,0,1,10,4,245,0,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3480326588676909,"FESTINI, SCHIAMAZZI E MUSICA. LA ""QUARANTENA"" DEI MIGRANTI A TREVISO SCHIAMAZZI E MUSICA A PALLA NELLA NOTTE ALL'INTERNO DELL'EX CASERMA SERENA DI TREVISO",https://www.ilgiornale.it/news/cronache/sabato-notte-musica-ad-alto-volume-nel-centro-accoglienza-1881487.html,,,"Festini, schiamazzi e musica. La ""quarantena"" dei migranti a Treviso","Schiamazzi e musica a palla nella notte all'interno dell'ex Caserma Serena di Treviso, dove sono ospitati 137 migranti positivi e 300 sono in quarantena.",,,1.19
MoVimento 5 Stelle,movimentocinquestelle,174457180812,1480452,2020-08-04 15:01:00 EDT,Photo,949,209,365,3,14,380,22,103,1,,0,0,0,N/A,https://www.facebook.com/movimentocinquestelle/posts/10158399676135813,,https://www.facebook.com/MoVimento5StelleSicilia/photos/a.237719516277565/3157256017657219/?type=3,,""" MI DIMETTO SE ASSESSORE FALCONE: COMPLETANO ENTRO IL 31 LUGLIO 31 LUGLIO 2020 VIADOTTO COMPLETATO! ""LA LA RIAPERTURA MUSUMECI: È MERITO DI FALCONE SICILIA CINQUE TELLE",MoVimento 5 Stelle Sicilia,"Il teatro dell'assurdo.
In soldoni: Falcone, invece di stare dalla parte dei siciliani, sminuisce il Governo Conte affermando che Giancarlo Cancelleri non ce l'avrebbe mai fatta a terminare il viadotto Himera entro il 31 luglio. 
Ne era talmente certo che promise le dimissioni in caso contrario.

Giancarlo, invece, mantiene la parola data: il 31 luglio il viadotto viene restituito ai siciliani.

E ora il colpo di scena: piuttosto che ammettere di avere torto, Musumeci dà i meriti del completamento dei lavori proprio a Falcone che, con la sua minaccia, avrebbe dato lo sprint al cantiere.

Secondo Musumeci, quindi, è stato fondamentale una minaccia tramite stampa e non la presenza del Viceministro delle Infrastrutture giorno e notte sul Viadotto🤦‍♀️

Ma iniziare a lavorare, davvero, per la Sicilia invece di fare tutti questi teatrini, no?",,,-1.47
MoVimento 5 Stelle,movimentocinquestelle,174457180812,1480605,2020-08-03 16:00:55 EDT,Photo,281,80,43,1,2,3,4,11,0,,0,0,0,N/A,https://www.facebook.com/movimentocinquestelle/posts/10158396481175813,,https://www.facebook.com/cappelletti.m5s/photos/a.596646483717778/3183944928321241/?type=3,,"È chiaro come le scelte del presidente di Regione si basino più sulla fedeltà politica che sulla scienza. Enrico Cappelletti ""Ennesimo schiaffo a Crisanti dall'amministrazione Zaia"" ELEZIONI REGION DELVENETO 20-21SET TEMBRE 2020 CAPPELLETTI PRESIDENTE MOVIMENTO **** ILBLOGDELLESTELLE.IT",Enrico Cappelletti,"Finché Crisanti era il volto del modello Veneto, i risultati sono stati eccellenti. Ora che i rapporti con Zaia si sono interrotti bruscamente, è chiaro come le sue scelte si basino più sulla fedeltà politica che sulla scienza. E a rimetterci è solo la salute dei cittadini.

Zaia ha scelto Treviso come centro di riferimento delle Microbiologie, ennesimo schiaffo a Crisanti da parte della sua amministrazione. Vergognosa inoltre la pagella che la Regione ha dato al polo ospedaliero di Padova, relegandolo alla stregua di un’asl minore nonostante il ruolo decisivo che ha avuto negli scorsi mesi nella lotta al coronavirus. 

Tutto questo dimostra che quando si afferma una verità scomoda, il presidente non esita a fartela pagare. E questo a discapito della salute pubblica. Se andiamo avanti di questo passo, la strada intrapresa da Fontana e Gallera non sembra poi tanto lontana.

#m5s #veneto #CappellettiPresidente #regionali2020",,,-7.06
Lega - Salvini Premier,legasalvinipremier,422703967772535,753235,2020-08-03 14:41:02 EDT,Link,164,171,132,0,3,3,3,199,0,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3476975092345392,"TREVISO, RIVOLTA NEL FOCOLAIO PIÙ GRANDE: MIGRANTI DEVASTANO CASERMA",https://www.ilgiornale.it/news/cronache/rivolta-dei-migranti-nella-caserma-treviso-130-contagi-1880939.html,,,"Treviso, rivolta nel focolaio più grande: migranti devastano caserma",È sommossa tra i migranti della caserma Serena di Treviso con oltre 130 contagi: distrutta l'infermeria della struttura dopo l'istituzione della zona rossa.,,,-1.01
Lega - Salvini Premier,legasalvinipremier,422703967772535,753235,2020-08-03 13:00:02 EDT,Link,723,652,732,1,8,25,11,780,1,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3476717969037771,"MIGRANTI IN QUARANTENA, DOPO TREVISO RIVOLTA ANCHE ALL'EX CASERMA CAVARZERANI DI UDINE",https://www.ilgazzettino.it/nordest/udine/migranti_rivolta_caserma_udine-5383995.html,,,"Migranti in quarantena, dopo Treviso rivolta anche all'ex caserma Cavarzerani di Udine Video",UDINE - Protesta questa mattina da parte degli ospiti dell'ex caserma Cavarzerani di Udine contro l'obbligo di restare in quarantena per due settimane senza poter ovviamente uscire dal centro...,,,4.31
Lega - Salvini Premier,legasalvinipremier,422703967772535,753235,2020-08-03 11:22:02 EDT,Link,255,74,96,0,5,11,3,200,0,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3476456165730618,A TREVISO SCOPPIA LA RIVOLTA ANTI QUARANTENA. A LATINA SCAPPANO DAL CENTRO 12 POSITIVI,https://www.ilgiornale.it/news/politica/treviso-scoppia-rivolta-anti-quarantena-latina-scappano-1881205.html,,,A Treviso scoppia la rivolta anti quarantena. A Latina scappano dal centro 12 positivi,"Appello del sindaco di Lampedusa: ""Emergenza grave, chiuderò l'hotspot""",,,-1.06
Lega - Salvini Premier,legasalvinipremier,422703967772535,753235,2020-08-03 02:41:42 EDT,Photo,2478,401,711,13,4,3,1,5,8,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3475231985853036,Focolaio immigrati. Gli elogi dell’ex procuratore Nordio al sindaco di Treviso: “Fa bene a chiedere i danni allo Stato”.,https://www.facebook.com/MarioConteSindaco/photos/a.660296557377052/4339790522760952/?type=3,,"IL GAZZETTINO Nordio: <Treviso penalizzata è giusto chiedere i danni> magistrato: «Lo Stato avrebbe dovuto vigilare invece contagio siè diffuso così stata lesa l'immagine della della città. Il prefetto lasciato solo, solo. senza sostegno»",MARIO CONTE  sindaco,"🔴 Condivido con voi le parole dell’ex Magistrato Carlo Nordio, che tutti noi conosciamo per essersi occupato, negli anni Novanta, di terrorismo e del ramo veneto dell’inchiesta Mani pulite 

🗣Chiedere i danni d’immagine allo Stato è un principio sacrosanto. Il sindaco di Treviso fa bene. Treviso è passata da essere città covid free a primo comune d’Italia per tasso di contagio. E tutto perché il virus è entrato in una struttura che fa riferimento alle autorità statali

🗣Condivido la linea del sindaco. Che Treviso abbia subito un danno è un dato oggettivo. Il virus si è diffuso in una struttura in cui lo stato avrebbe dovuto vigilare. E non me la prendo di certo con i prefetti che stanno facendo un lavoro egregio sul territorio, direi eroico, senza ricevere adeguati sostegni e supporti dallo Stato",,,3.3
Lega - Salvini Premier,legasalvinipremier,422703967772535,752735,2020-08-01 23:04:01 EDT,Native Video,892,198,123,11,1,5,2,5,2,share,14086,631559,0,00:01:48,https://www.facebook.com/legasalvinipremier/posts/3471563472886554,"BOOM DI CLANDESTINI POSITIVI AL COVID-19. IL SINDACO DI TREVISO (LEGA): ""CHIEDO I DANNI ALLO STATO!""",https://www.facebook.com/legasalvinipremier/videos/1019693901797131/,,,Lega - Salvini Premier,"BOOM DI CLANDESTINI POSITIVI AL COVID-19. IL SINDACO DI TREVISO (LEGA): ""CHIEDO I DANNI ALLO STATO!""",,,-1.08
Matteo Salvini,salviniofficial,252306033154,4304493,2020-08-01 17:19:37 EDT,Link,8332,3024,3849,27,74,56,238,6646,7,,0,0,0,N/A,https://www.facebook.com/salviniofficial/posts/10157957776758155,"‼️CLANDESTINO AGGREDISCE MEDICO E INFERMIERA Purtroppo ancora violenza alla Caserma Serena di Treviso, principale focolaio Covid (importato) in Italia: un ""ospite"" gambiano aggredisce un medico e un'infermiera e distrugge tutto a sprangate. Tutta la mia solidarietà al sindaco e ai cittadini trevigiani. Il governo? Dorme e dà la colpa a me di creare un clima di ""sfiducia"". Ma vergognatevi.",https://tribunatreviso.gelocal.it/treviso/cronaca/2020/08/01/news/aggredisce-medico-e-infermiera-arrestato-ospite-in-quarantena-dell-ex-caserma-serena-1.39148558,,,Aggredisce medico e infermiera: arrestato ospite in quarantena dell'ex Caserma Serena,"Il giovane gambiano, negativo al Covid-19, è entrato di iniziativa all’interno della sala e ha minacciato il personale medico, per poi passare alle vie di fatto, strattonando il medico e distruggendo un personal computer ed una stampante. Poi ha brandito spranghe metalliche contro la polizia ",,,-1.21
Lega - Salvini Premier,legasalvinipremier,422703967772535,752161,2020-08-01 15:38:01 EDT,Link,170,353,181,1,3,8,5,329,0,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3470680742974827,"Treviso, rivolta nel focolaio più grande: migranti devastano caserma",https://www.ilgiornale.it/news/cronache/rivolta-dei-migranti-nella-caserma-treviso-130-contagi-1880939.html,,,"Treviso, rivolta nel focolaio più grande: migranti devastano caserma",È sommossa tra i migranti della caserma Serena di Treviso con oltre 130 contagi: distrutta l'infermeria della struttura dopo l'istituzione della zona rossa.,,,1.54
Lega - Salvini Premier,legasalvinipremier,422703967772535,752161,2020-08-01 15:30:01 EDT,Native Video,1332,791,2764,7,15,49,22,973,1,original,62309,116332,0,00:01:06,https://www.facebook.com/legasalvinipremier/posts/3470442992998602,🔴PAZZESCO! CLANDESTINI VIOLENTI E NON COLLABORATIVI. A TREVISO LA SITUAZIONE È FUORI CONTROLLO!,https://www.facebook.com/legasalvinipremier/videos/3249944841720934/,,,🔴PAZZESCO! CLANDESTINI VIOLENTI E NON COLLABORATIVI. A TREVISO LA SITUAZIONE È FUORI CONTROLLO!,,,,4.47
MoVimento 5 Stelle,movimentocinquestelle,174457180812,1480741,2020-08-01 12:06:26 EDT,Link,176,51,25,4,0,2,1,0,1,,0,0,0,N/A,https://www.facebook.com/movimentocinquestelle/posts/10158390609780813,Essere esempio! Perché per cambiare realmente le cose servono persone che sappiano essere esempio. Come ci insegnano le centinaia di storie guerriere portate avanti dai nostri cittadini e attivisti sul territorio. Leggi qui 👇,https://bit.ly/31nfWCn,https://www.ilblogdellestelle.it/2020/08/essere-esempio-ecco-le-storie-guerriere-che-ci-guideranno.html,,Essere esempio! Ecco le storie guerriere che ci guideranno - Il Blog delle Stelle,Essere esempio! Perché per cambiare realmente le cose servono persone che sappiano essere esempio. Come ci insegnano le centinaia di storie guerriere portate avanti dai nostri cittadini e attivisti sul territorio. Così accade che a Treviso il MoVimento 5 Stelle diventi con il “Quartieri Tour” ...,,,-1.44
Lega - Salvini Premier,legasalvinipremier,422703967772535,752161,2020-08-01 10:31:01 EDT,Link,241,397,170,4,2,10,11,297,0,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3469865756389659,"++ MIGRANTI, SBARCATE 300 PERSONE A LAMPEDUSA ++",https://www.tgcom24.mediaset.it/cronaca/sicilia/migranti-sbarcate-250-personea-lampedusa_21385409-202002a.shtml,,,"Migranti, sbarcate 300 persone a Lampedusa | Musumeci: ""L'isola scoppia ma Roma non dichiara emergenza""  - Tgcom24",Il sindaco Totò Martello lancia l'allarme:,,,1.66
Matteo Salvini,salviniofficial,252306033154,4304493,2020-08-01 10:30:03 EDT,Native Video,28212,3006,8388,333,56,97,42,260,87,crosspost,317765,473512,631559,00:01:48,https://www.facebook.com/salviniofficial/posts/10157957519028155,"Sacrosante parole, questi sono i sindaci della Lega!",https://www.facebook.com/salviniofficial/videos/1019816228451565/,,,"BOOM DI CLANDESTINI POSITIVI AL COVID-19. IL SINDACO DI TREVISO (LEGA): ""CHIEDO I DANNI ALLO STATO!""",,,,1.72
Lega - Salvini Premier,legasalvinipremier,422703967772535,752161,2020-08-01 10:09:00 EDT,Link,189,309,74,0,5,32,3,126,0,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3469807853062116,"Migranti, a Lampedusa sbarcano in 250. Sindaco a Conte: «L'hotspot sta scoppiando».",https://www.ilmessaggero.it/italia/migranti_lampedusa_sindaco_salvatore_martello_conte_news-5380624.html,,,"Migranti, a Lampedusa sbarcano in 250. Sindaco a Conte: «L'hotspot sta scoppiando». Musumeci: «Dichiarare emergenza»",Ancora sbarchi a Lampedusa dove nella notte sono arrivati oltre 250 migranti su diverse imbarcazioni. All'hotspot ci sono circa 950 persone su una capienza di 95...,,,1.09
Lega - Salvini Premier,legasalvinipremier,422703967772535,752161,2020-08-01 08:30:00 EDT,Native Video,7986,1019,3681,130,23,60,20,107,37,crosspost,74376,158063,631559,00:01:48,https://www.facebook.com/legasalvinipremier/posts/3469247219784846,"BOOM DI CLANDESTINI POSITIVI AL COVID-19. IL SINDACO DI TREVISO (LEGA): ""CHIEDO I DANNI ALLO STATO!""",https://www.facebook.com/legasalvinipremier/videos/1019693901797131/,,,"BOOM DI CLANDESTINI POSITIVI AL COVID-19. IL SINDACO DI TREVISO (LEGA): ""CHIEDO I DANNI ALLO STATO!""",,,,9.81
MoVimento 5 Stelle,movimentocinquestelle,174457180812,1480741,2020-08-01 05:30:17 EDT,Native Video,1251,186,293,25,0,6,0,0,10,share,37233,74890,0,00:02:47,https://www.facebook.com/movimentocinquestelle/posts/10158389636185813,,https://www.facebook.com/MoVimento5StelleSicilia/videos/973383816458620/,,,MoVimento 5 Stelle Sicilia,"Ce l’abbiamo fatta! Davvero! 🚀🚀
Oggi abbiamo riaperto il ponte Himera così come avevamo promesso. Questo è stato possibile grazie all’instancabile impegno del nostro Giancarlo Cancelleri che da quando è vice ministro ha dedicato anima e corpo al progetto.
In questi giorni lo abbiamo visto pure dare una mano (pala e secchio) in cantiere. Siamo straorgogliosi di te Gianca ❤️
Così come siamo orgogliosi di aver ricucito per la seconda volta la Sicilia. Ricordate la trazzera 5 stelle del 2015 finanziata con i nostri stipendi? Bene anche quella era stata inaugurata il 31 luglio. Anche quella voleva essere un messaggio forte e inequivocabile ai cittadini: NOI CI SIAMO!

Ps. Chi invece oggi non c’era era Musumeci e il suo assessore Falcone. Lo stesso assessore che ha promesso di dimettersi nel caso in cui fossimo riusciti ad aprire il ponte oggi. Lo stesso governo regionale che doveva togliere la frana accanto al ponte. Lo stesso Musumeci che ha dichiarato che non c’è nulla da festeggiare. E ha ragione, con lui al governo di questa Regione, non c’è nulla da festeggiare...",,,1.49
Lega - Salvini Premier,legasalvinipremier,422703967772535,752161,2020-08-01 02:40:00 EDT,Link,194,133,105,0,5,10,4,168,0,,0,0,0,N/A,https://www.facebook.com/legasalvinipremier/posts/3468742106502024,++ MAXI FOCOLAIO TRA I MIGRANTI A TREVISO: DALLE AZIENDE AGRICOLE ALLA BENETTON SCATTA L’ALLERTA CONTAGI ++,https://tribunatreviso.gelocal.it/treviso/cronaca/2020/07/31/news/maxi-focolaio-tra-i-migranti-a-treviso-dalle-aziende-agricole-alla-benetton-scatta-l-allerta-contagi-1.39144695,,,Maxi focolaio tra i migranti a Treviso: dalle aziende agricole alla Benetton scatta l’allerta contagi,"La maggioranza degli ospiti della Serena lavora in imprese locali. A decine assunti come interinali a Castrette, quartier generale di Benetton",,,-1.1
